customer_id,age,gender,income,spending_score,membership_years,previous_purchases,avg_order_value,last_purchase_days,product_category_preference,communication_channel,satisfaction_score,can_upsell,can_crosssell,will_buy_premium,will_buy_accessories,will_buy_warranty,will_buy_subscription
CUST_000297,70,Male,107537,70,2,10,359,207,Books,SMS,9,1,0,1,0,1,0
CUST_000298,30,Male,51350,42,14,2,122,361,Home,App,5,0,1,0,0,0,1
CUST_000299,58,Male,44005,35,11,16,182,115,Books,Email,9,0,1,0,0,0,1
CUST_000300,34,Male,53682,41,12,2,71,293,Home,Email,8,0,1,0,0,0,1
CUST_000301,59,Female,107276,61,0,3,167,332,Books,SMS,3,1,0,1,0,0,0
CUST_000302,37,Female,100549,84,11,49,458,56,Health,App,10,1,1,1,0,1,1
CUST_000303,60,Female,113591,98,9,39,310,124,Clothing,Email,9,1,1,1,1,1,1
CUST_000304,34,Female,47344,29,7,2,183,207,Beauty,Phone,4,0,0,0,0,0,0
CUST_000305,36,Female,99862,75,12,67,236,150,Garden,Email,9,1,1,1,0,1,1
CUST_000306,52,Female,86988,82,9,74,374,169,Toys,Phone,9,1,1,1,0,1,0
CUST_000307,34,Male,79545,71,2,8,281,115,Sports,App,7,1,1,0,0,1,1
CUST_000308,47,Male,106674,63,2,16,199,129,Clothing,Phone,8,1,1,1,1,0,0
CUST_000309,27,Male,48126,41,13,19,147,37,Beauty,Email,8,0,1,0,0,0,1
CUST_000310,58,Male,81079,90,1,1,662,141,Home,Phone,7,1,0,1,0,1,0
CUST_000311,66,Male,56961,79,13,60,319,104,Automotive,Email,10,1,1,0,0,1,1
CUST_000312,64,Female,41845,40,6,1,31,321,Home,Phone,8,0,1,0,0,0,0
CUST_000313,24,Female,57986,77,9,30,133,12,Sports,SMS,10,1,1,0,0,0,0
CUST_000314,39,Female,135017,68,10,38,350,92,Home,Email,10,1,1,1,0,1,1
CUST_000315,26,Male,83108,51,5,13,287,167,Electronics,SMS,7,1,1,1,1,1,0
CUST_000316,56,Male,54170,41,1,4,136,228,Automotive,Phone,7,0,0,0,0,0,0
CUST_000317,31,Male,54733,66,3,31,366,70,Garden,Phone,6,0,1,0,0,0,0
CUST_000318,50,Male,77054,57,3,25,201,156,Home,Email,9,1,1,0,0,1,1
CUST_000319,44,Female,66020,42,15,7,153,170,Home,Email,5,0,1,0,0,0,1
CUST_000320,54,Female,59548,45,2,4,95,330,Home,Email,5,0,0,0,0,0,0
CUST_000321,70,Male,45170,38,11,11,139,30,Clothing,Phone,5,0,1,0,1,0,0
CUST_000322,28,Female,58430,68,8,38,147,96,Beauty,App,7,1,1,0,0,0,1
CUST_000323,35,Female,135426,90,13,61,370,29,Books,Phone,7,1,1,1,0,1,0
CUST_000324,24,Female,56632,76,14,31,294,92,Garden,App,8,1,1,0,0,1,1
CUST_000325,44,Female,51025,44,8,11,33,174,Toys,Phone,9,1,0,0,0,0,0
CUST_000326,60,Female,108039,93,3,23,454,124,Beauty,SMS,8,1,1,1,0,1,0
CUST_000327,57,Male,41526,61,5,26,150,127,Books,Phone,10,0,1,0,0,0,0
CUST_000328,35,Male,111444,74,12,45,440,21,Health,App,10,1,1,1,0,1,1
CUST_000329,38,Male,110191,61,3,22,311,10,Toys,Phone,5,1,1,1,0,0,0
CUST_000330,57,Female,106628,95,6,61,667,88,Beauty,Phone,8,1,1,1,0,1,0
CUST_000331,67,Female,87617,78,3,13,427,1,Beauty,Email,7,1,1,1,0,1,1
CUST_000332,24,Male,35758,51,4,36,134,28,Sports,Email,8,0,1,0,0,0,1
CUST_000333,43,Male,104905,72,10,26,624,12,Garden,Email,10,1,1,1,0,1,1
CUST_000334,50,Male,105382,60,1,18,321,150,Health,SMS,6,0,0,0,0,0,0
CUST_000335,70,Male,53573,64,10,26,296,108,Garden,SMS,8,1,1,0,0,1,0
CUST_000336,36,Female,62481,48,13,20,161,77,Toys,App,8,0,1,0,0,0,1
CUST_000337,36,Female,133129,68,5,26,377,178,Beauty,Phone,7,1,1,1,0,1,0
CUST_000338,55,Female,109979,78,13,71,213,134,Clothing,Phone,10,1,1,1,1,1,0
CUST_000339,30,Female,84164,60,9,31,228,38,Electronics,Phone,9,1,1,1,1,1,0
CUST_000340,40,Female,58432,79,7,67,387,100,Home,Phone,9,1,1,0,0,1,0
CUST_000341,42,Female,99600,70,1,1,228,104,Garden,App,4,1,1,1,0,0,1
CUST_000342,59,Female,117120,94,6,69,398,76,Health,Phone,7,1,1,1,0,1,0
CUST_000343,50,Male,89440,52,13,18,384,68,Books,Phone,9,1,1,1,0,1,0
CUST_000344,27,Male,45073,40,1,20,199,78,Health,Email,9,0,1,0,0,0,1
CUST_000345,38,Male,69100,73,2,17,181,107,Toys,Phone,8,0,1,0,0,0,0
CUST_000346,31,Female,56696,63,9,16,371,122,Toys,Phone,7,1,1,0,0,1,0
CUST_000347,33,Male,37613,63,10,22,59,99,Sports,Phone,9,0,1,0,0,0,0
CUST_000348,67,Female,107411,92,14,51,244,76,Home,Email,7,1,1,1,0,1,1
CUST_000349,67,Male,48581,33,6,14,56,53,Toys,SMS,8,0,1,0,0,0,0
CUST_000350,65,Male,43113,49,10,2,52,38,Electronics,Phone,5,0,1,0,1,0,0
CUST_000351,32,Female,61714,64,14,30,307,111,Beauty,Email,10,1,1,0,0,1,1
CUST_000352,59,Male,116756,62,2,12,357,28,Sports,SMS,7,1,1,1,0,1,0
CUST_000353,46,Female,96788,51,15,15,373,57,Books,Phone,8,1,1,1,0,1,0
CUST_000354,36,Male,84066,73,0,4,768,73,Clothing,Email,3,1,1,1,1,0,1
CUST_000355,53,Male,79936,63,11,16,311,166,Toys,Phone,8,1,1,0,0,1,0
CUST_000356,34,Male,42511,31,1,18,148,166,Toys,Email,7,0,1,0,0,0,1
CUST_000357,30,Female,56682,62,4,31,220,26,Sports,Phone,7,1,1,0,0,1,0
CUST_000358,46,Female,125785,79,4,28,780,94,Beauty,App,8,1,1,1,0,1,1
CUST_000359,32,Female,53132,63,4,31,269,123,Health,App,9,1,1,0,0,1,1
CUST_000360,24,Male,30372,37,4,18,80,68,Clothing,Email,7,0,1,0,1,0,1
CUST_000361,58,Male,116269,97,12,69,417,10,Toys,Email,10,1,1,1,0,1,1
CUST_000362,43,Male,146206,97,9,28,675,129,Toys,Email,10,1,1,1,0,1,1
CUST_000363,33,Male,84624,82,4,24,363,46,Garden,Phone,8,1,1,1,0,1,0
CUST_000364,40,Male,73681,81,7,24,235,95,Home,Email,8,1,1,0,0,1,1
CUST_000365,42,Female,104591,62,1,11,152,134,Sports,Phone,7,1,1,1,0,0,0
CUST_000366,42,Female,92880,87,2,17,457,97,Home,Phone,8,1,1,1,0,1,0
CUST_000367,49,Female,124195,60,4,24,184,59,Clothing,Phone,9,1,1,1,1,0,0
CUST_000368,41,Male,131652,74,13,71,538,30,Health,Phone,10,1,1,1,0,1,0
CUST_000369,59,Female,42942,35,1,5,176,304,Books,Phone,8,0,1,0,0,0,0
CUST_000370,27,Male,45901,36,5,17,133,154,Garden,Email,7,0,1,0,0,0,1
CUST_000371,70,Female,51239,53,14,29,341,124,Books,Phone,10,1,1,0,0,1,0
CUST_000372,70,Male,106952,76,5,33,550,117,Garden,SMS,7,1,1,1,0,1,0
CUST_000373,24,Male,38261,53,13,36,68,156,Clothing,App,10,0,1,0,1,0,1
CUST_000374,68,Male,52214,70,4,38,376,1,Automotive,SMS,10,1,1,0,0,1,0
CUST_000375,51,Female,70079,80,12,42,394,26,Automotive,Phone,9,1,1,0,0,1,0
CUST_000376,23,Female,51781,56,6,10,103,296,Toys,App,9,0,1,0,0,0,1
CUST_000377,62,Female,93588,73,3,14,636,167,Garden,Email,7,1,0,1,0,1,0
CUST_000378,41,Female,134208,85,6,46,765,143,Health,Email,9,1,1,1,0,1,1
CUST_000379,37,Female,146475,85,4,37,321,59,Health,Phone,8,1,1,1,0,1,0
CUST_000380,68,Female,112165,99,1,6,598,326,Electronics,Phone,6,1,1,1,1,0,0
CUST_000381,23,Male,42241,34,11,3,185,20,Automotive,SMS,7,0,1,0,0,0,0
CUST_000382,56,Male,62973,80,15,48,105,52,Toys,Email,8,1,1,0,0,0,1
CUST_000383,51,Male,62214,42,11,8,197,1,Books,Phone,7,1,1,0,0,0,0
CUST_000384,43,Female,121818,72,0,5,270,47,Toys,App,8,1,1,1,0,1,1
CUST_000385,40,Female,81242,64,6,24,306,148,Electronics,App,8,1,1,1,1,1,1
CUST_000386,22,Female,47280,27,8,18,177,65,Health,SMS,10,0,1,0,0,0,0
CUST_000387,67,Female,100387,97,0,3,319,133,Clothing,Email,8,1,1,1,1,1,1
CUST_000388,62,Male,81383,76,11,53,748,3,Sports,Phone,9,1,1,1,0,1,0
CUST_000389,70,Female,49965,55,5,25,110,91,Home,SMS,9,0,1,0,0,0,0
CUST_000390,30,Female,83307,62,7,33,223,68,Home,Email,8,1,1,1,0,1,1
CUST_000391,40,Male,147097,66,3,39,140,174,Health,Phone,5,1,0,1,0,0,0
CUST_000392,20,Female,49326,59,10,25,177,71,Health,App,9,0,1,0,0,0,1
CUST_000393,26,Male,69454,67,15,40,376,9,Toys,SMS,10,1,1,0,0,1,0
CUST_000394,47,Male,136520,93,14,40,208,4,Home,App,7,1,1,1,0,1,1
CUST_000395,34,Male,70950,66,7,18,341,157,Beauty,App,8,1,1,0,0,1,1
CUST_000396,62,Female,87851,75,8,48,384,147,Books,SMS,8,1,1,1,0,1,0
CUST_000397,69,Male,112789,87,12,32,349,39,Health,Phone,8,1,1,1,0,1,0
CUST_000398,58,Female,103782,79,8,55,781,13,Automotive,Phone,8,1,1,1,0,1,0
CUST_000399,48,Male,103963,81,8,43,568,144,Toys,App,9,1,1,1,0,1,1
CUST_000400,61,Male,115609,96,5,34,491,91,Beauty,SMS,10,1,1,1,0,1,0
CUST_000401,23,Female,43777,49,4,6,193,173,Automotive,Email,9,0,1,0,0,0,1
CUST_000402,22,Male,35616,41,7,11,111,168,Sports,Email,7,0,1,0,0,0,1
CUST_000403,46,Female,143028,97,14,46,371,48,Electronics,Email,8,1,1,1,1,1,1
CUST_000404,62,Male,67600,50,12,4,54,33,Health,SMS,3,0,0,0,0,0,0
CUST_000405,66,Male,53622,56,4,12,299,80,Home,Phone,7,0,1,0,0,1,0
CUST_000406,51,Male,43744,22,11,11,151,120,Toys,Email,9,0,1,0,0,0,1
CUST_000407,62,Male,117441,98,14,60,777,112,Toys,SMS,9,1,1,1,0,1,0
CUST_000408,32,Male,63957,59,11,23,233,40,Sports,Email,7,1,1,0,0,1,1
CUST_000409,26,Female,53793,70,0,5,351,245,Sports,App,6,0,1,0,0,0,1
CUST_000410,68,Male,111855,83,6,46,774,112,Automotive,Phone,8,1,1,1,0,1,0
CUST_000411,42,Male,79469,55,13,30,222,133,Garden,Phone,9,1,1,0,0,1,0
CUST_000412,69,Female,94120,62,2,6,169,149,Clothing,SMS,8,1,1,1,1,0,0
CUST_000413,57,Female,64613,60,0,1,125,274,Electronics,Phone,3,0,0,0,0,0,0
CUST_000414,46,Male,75514,55,4,10,352,112,Beauty,App,7,1,1,0,0,1,1
CUST_000415,41,Female,136348,62,10,12,174,15,Sports,App,5,1,1,1,0,0,1
CUST_000416,34,Female,89280,50,3,8,128,227,Home,Phone,5,0,1,0,0,0,0
CUST_000417,24,Male,55987,64,9,39,265,41,Electronics,Email,7,1,1,0,1,1,1
CUST_000418,30,Female,38413,62,6,13,90,163,Automotive,App,5,0,0,0,0,0,0
CUST_000419,25,Female,86717,65,0,0,397,666,Garden,App,5,1,0,1,0,0,0
CUST_000420,49,Male,134908,99,10,79,261,16,Beauty,Phone,8,1,1,1,0,1,0
CUST_000421,26,Female,50248,60,11,35,324,50,Electronics,Email,10,1,1,0,1,1,1
CUST_000422,20,Female,53672,75,9,54,350,49,Garden,App,9,1,1,0,0,1,1
CUST_000423,56,Male,49027,53,4,24,105,68,Toys,Email,10,0,1,0,0,0,1
CUST_000424,42,Male,47453,59,11,34,188,62,Beauty,Phone,7,0,1,0,0,0,0
CUST_000425,42,Male,113690,91,4,29,489,83,Automotive,Phone,9,1,1,1,0,1,0
CUST_000426,22,Male,33504,31,1,7,57,249,Home,App,5,0,1,0,0,0,1
CUST_000427,60,Female,108920,99,8,23,575,57,Garden,SMS,7,1,1,1,0,1,0
CUST_000428,59,Female,50480,69,1,12,385,107,Beauty,SMS,5,0,1,0,0,0,0
CUST_000429,20,Male,44916,24,6,17,54,26,Home,Email,10,0,1,0,0,0,1
CUST_000430,33,Male,71596,85,13,67,154,164,Garden,App,10,1,1,0,0,0,1
CUST_000431,24,Male,36822,55,12,26,116,169,Books,Email,10,0,1,0,0,0,1
CUST_000432,53,Female,88722,76,13,72,531,156,Home,SMS,8,1,1,1,0,1,0
CUST_000433,65,Female,87187,78,14,45,200,9,Sports,SMS,7,1,1,1,0,0,0
CUST_000434,37,Male,84365,64,6,37,261,6,Sports,Phone,8,1,1,1,0,1,0
CUST_000435,27,Male,52366,63,7,17,231,77,Clothing,Email,10,1,1,0,1,1,1
CUST_000436,22,Female,56623,51,15,36,395,25,Garden,Email,9,1,1,0,0,1,1
CUST_000437,42,Male,147252,63,10,21,322,107,Clothing,Email,7,1,1,1,1,1,1
CUST_000438,21,Female,59365,42,10,18,174,39,Beauty,Email,8,0,1,0,0,0,1
CUST_000439,43,Female,143676,98,2,8,642,149,Automotive,Email,6,1,0,1,0,0,0
CUST_000440,65,Male,111847,85,8,25,608,129,Automotive,SMS,8,1,1,1,0,1,0
CUST_000441,30,Female,60907,76,6,55,368,64,Home,Email,9,1,1,0,0,1,1
CUST_000442,54,Male,54749,66,13,21,278,49,Beauty,Email,7,1,1,0,0,1,1
CUST_000443,40,Female,126681,69,14,11,219,52,Beauty,Email,5,1,1,1,0,0,1
CUST_000444,57,Male,77707,50,10,4,108,231,Health,Phone,5,0,0,0,0,0,0
CUST_000445,31,Female,70966,80,4,32,109,97,Garden,Phone,7,1,1,0,0,0,0
CUST_000446,30,Female,38478,49,0,0,129,457,Beauty,Email,3,0,0,0,0,0,0
CUST_000447,42,Male,94899,82,3,38,523,125,Garden,Phone,5,1,0,1,0,0,0
CUST_000448,47,Male,50210,55,9,20,350,101,Books,Email,9,1,1,0,0,1,1
CUST_000449,37,Male,110700,77,1,9,596,16,Toys,App,6,1,1,1,0,0,1
CUST_000450,60,Male,51507,64,7,23,223,147,Books,Email,9,1,1,0,0,1,1
CUST_000451,52,Male,67100,48,6,5,109,353,Toys,Phone,6,0,0,0,0,0,0
CUST_000452,27,Male,55807,44,3,6,111,75,Electronics,SMS,8,0,1,0,1,0,0
CUST_000453,65,Female,59917,52,3,14,194,7,Garden,SMS,7,0,1,0,0,0,0
CUST_000454,56,Male,70266,51,11,12,344,35,Toys,SMS,8,1,1,0,0,1,0
CUST_000455,42,Female,107108,68,5,16,215,9,Automotive,Email,9,1,1,1,0,1,1
CUST_000456,60,Male,66812,44,5,15,187,126,Beauty,Email,6,0,1,0,0,0,1
CUST_000457,56,Female,81012,75,1,17,311,116,Health,Phone,6,0,1,0,0,0,0
CUST_000458,65,Male,113098,84,1,7,498,226,Automotive,Email,7,1,0,1,0,1,0
CUST_000459,57,Male,107760,69,14,36,331,24,Toys,Phone,8,1,1,1,0,1,0
CUST_000460,62,Male,91520,76,10,48,225,46,Health,SMS,8,1,1,1,0,1,0
CUST_000461,38,Male,139158,67,2,4,330,325,Beauty,Email,7,1,1,1,0,1,1
CUST_000462,50,Male,89634,85,12,22,374,86,Garden,SMS,8,1,1,1,0,1,0
CUST_000463,67,Male,94995,69,9,33,328,74,Books,Phone,8,1,1,1,0,1,0
CUST_000464,66,Female,41600,49,15,16,169,2,Garden,Email,8,0,1,0,0,0,1
CUST_000465,47,Female,102917,65,0,1,380,143,Garden,Phone,7,1,0,1,0,1,0
CUST_000466,29,Male,38608,61,11,11,67,9,Garden,Email,7,1,1,0,0,0,1
CUST_000467,24,Female,36681,30,9,20,199,178,Garden,Email,8,0,1,0,0,0,1
CUST_000468,41,Male,57206,59,10,21,294,18,Automotive,Phone,7,1,1,0,0,1,0
CUST_000469,62,Female,83150,83,13,53,414,179,Home,SMS,7,1,1,1,0,1,0
CUST_000470,58,Male,103394,98,9,47,524,67,Toys,SMS,9,1,1,1,0,1,0
CUST_000471,49,Female,109553,71,7,65,497,50,Electronics,Email,7,1,1,1,1,1,1
CUST_000472,65,Male,94346,76,1,11,558,144,Home,Phone,6,0,1,0,0,0,0
CUST_000473,22,Female,44679,52,10,34,31,30,Beauty,SMS,10,0,1,0,0,0,0
CUST_000474,19,Male,37715,41,10,16,151,10,Books,SMS,8,0,1,0,0,0,0
CUST_000475,52,Female,100616,86,1,17,506,145,Beauty,SMS,9,1,1,1,0,1,0
CUST_000476,39,Female,53678,49,8,1,116,193,Toys,Email,7,0,0,0,0,0,0
CUST_000477,25,Female,81220,70,1,9,311,45,Health,App,7,1,1,1,0,1,1
CUST_000478,31,Female,46469,27,11,2,81,48,Health,Phone,3,0,1,0,0,0,0
CUST_000479,27,Male,57289,70,9,34,267,37,Clothing,Email,8,1,1,0,1,1,1
CUST_000480,42,Male,45538,39,1,20,52,86,Health,Email,5,0,1,0,0,0,1
CUST_000481,37,Male,120701,79,6,40,405,50,Sports,App,9,1,1,1,0,1,1
CUST_000482,35,Male,65643,57,3,10,386,264,Clothing,Email,9,0,1,0,1,1,1
CUST_000483,27,Female,72623,65,5,12,259,157,Beauty,Email,8,1,1,0,0,1,1
CUST_000484,61,Male,53884,64,1,3,318,201,Books,SMS,7,1,0,0,0,1,0
CUST_000485,62,Female,86612,69,10,36,201,172,Toys,Phone,10,1,1,1,0,1,0
CUST_000486,69,Female,52748,69,9,31,338,121,Home,Phone,8,1,1,0,0,1,0
CUST_000487,41,Female,69032,61,10,24,349,8,Clothing,App,7,1,1,0,1,1,1
CUST_000488,28,Female,85327,72,4,26,305,104,Clothing,SMS,7,1,1,1,1,1,0
CUST_000489,43,Female,76270,89,7,55,181,124,Automotive,Email,9,1,1,0,0,0,1
CUST_000490,45,Female,119345,81,7,31,279,147,Health,Email,10,1,1,1,0,1,1
CUST_000491,46,Male,85374,75,2,20,311,176,Garden,App,7,1,1,1,0,1,1
CUST_000492,23,Male,34104,57,0,1,199,77,Health,Email,5,0,0,0,0,0,0
CUST_000493,30,Male,79663,70,9,28,255,112,Beauty,Email,7,1,1,0,0,1,1
CUST_000494,26,Female,39090,43,1,1,173,184,Clothing,SMS,3,0,0,0,0,0,0
CUST_000495,43,Female,138293,84,12,44,645,140,Home,Phone,8,1,1,1,0,1,0
CUST_000496,42,Female,99687,59,9,37,164,35,Electronics,Email,7,1,1,1,1,0,1
CUST_000497,60,Female,57796,45,4,14,146,179,Garden,Email,9,0,1,0,0,0,1
CUST_000498,53,Female,90425,72,7,31,634,155,Electronics,SMS,10,1,1,1,1,1,0
CUST_000499,50,Female,93849,84,11,22,238,146,Health,SMS,9,1,1,1,0,1,0
CUST_000500,62,Male,58623,73,8,49,364,21,Toys,SMS,7,1,1,0,0,1,0
CUST_000501,60,Male,110673,97,9,59,254,88,Toys,Phone,10,1,1,1,0,1,0
CUST_000502,54,Female,95183,72,9,38,371,10,Garden,SMS,9,1,1,1,0,1,0
CUST_000503,21,Female,36080,56,1,10,189,14,Sports,SMS,5,0,1,0,0,0,0
CUST_000504,68,Female,73036,58,8,18,231,4,Clothing,SMS,8,1,1,0,1,1,0
CUST_000505,60,Female,88466,61,8,35,220,125,Books,SMS,7,1,0,1,0,1,0
CUST_000506,27,Male,89893,81,13,69,592,61,Health,Email,8,1,1,1,0,1,1
CUST_000507,40,Male,129182,76,3,11,371,119,Automotive,App,7,1,1,1,0,1,1
CUST_000508,52,Male,89781,74,15,36,348,136,Automotive,Phone,9,1,1,1,0,1,0
CUST_000509,61,Female,109501,62,3,39,372,164,Beauty,Email,9,1,1,1,0,1,1
CUST_000510,39,Female,80007,56,8,30,399,101,Health,Phone,8,1,1,1,0,1,0
CUST_000511,30,Female,79414,61,10,27,105,173,Electronics,Email,7,1,1,0,1,0,1
CUST_000512,61,Female,86073,64,9,18,198,9,Electronics,SMS,7,1,1,1,1,0,0
CUST_000513,31,Male,81404,57,2,20,166,97,Garden,Email,5,0,1,0,0,0,1
CUST_000514,47,Male,128726,89,8,69,637,178,Beauty,App,8,1,1,1,0,1,1
CUST_000515,21,Female,50466,61,1,9,235,92,Health,App,8,1,1,0,0,1,1
CUST_000516,43,Male,129604,91,3,14,753,111,Home,Phone,5,1,1,1,0,0,0
CUST_000517,24,Male,29778,24,8,15,34,128,Books,Email,5,0,0,0,0,0,0
CUST_000518,35,Male,136757,81,12,56,203,132,Health,App,10,1,1,1,0,1,1
CUST_000519,69,Male,110795,74,0,3,693,63,Garden,SMS,5,1,0,1,0,0,0
CUST_000520,21,Male,48943,54,10,12,147,75,Home,App,9,0,1,0,0,0,1
CUST_000521,30,Female,80605,74,3,30,567,125,Clothing,Phone,8,1,1,1,1,1,0
CUST_000522,30,Male,82168,87,7,51,598,17,Toys,Phone,9,1,1,1,0,1,0
CUST_000523,69,Female,42151,22,10,2,116,22,Automotive,Phone,4,0,1,0,0,0,0
CUST_000524,47,Male,142131,97,7,79,273,10,Books,App,7,1,1,1,0,1,1
CUST_000525,20,Male,33554,20,5,2,108,50,Health,Email,4,0,0,0,0,0,0
CUST_000526,70,Male,54965,71,7,24,203,110,Beauty,SMS,10,1,1,0,0,1,0
CUST_000527,54,Male,82151,63,1,19,188,86,Clothing,Phone,7,1,1,1,1,0,0
CUST_000528,62,Female,112536,70,14,17,397,11,Books,Phone,10,1,1,1,0,1,0
CUST_000529,49,Male,45832,20,5,3,196,304,Sports,App,8,0,1,0,0,0,1
CUST_000530,62,Male,67021,49,8,17,145,106,Home,Phone,7,0,1,0,0,0,0
CUST_000531,57,Male,79478,72,13,20,385,61,Home,Phone,7,1,1,0,0,1,0
CUST_000532,52,Male,100845,100,6,37,254,50,Clothing,Phone,10,1,1,1,1,1,0
CUST_000533,20,Male,48867,38,6,14,94,86,Garden,SMS,5,0,0,0,0,0,0
CUST_000534,52,Male,60715,41,15,17,59,19,Home,SMS,10,1,1,0,0,0,0
CUST_000535,30,Female,50077,47,10,8,55,122,Automotive,Email,8,1,1,0,0,0,1
CUST_000536,55,Female,47122,47,4,7,186,233,Books,Email,7,0,1,0,0,0,1
CUST_000537,58,Female,75349,62,10,14,116,178,Garden,Phone,7,1,1,0,0,0,0
CUST_000538,47,Female,67439,61,7,38,251,155,Books,Phone,8,1,1,0,0,1,0
CUST_000539,32,Male,61980,73,15,75,210,152,Health,App,9,1,1,0,0,1,1
CUST_000540,33,Male,56449,67,7,38,176,147,Electronics,App,7,1,1,0,1,0,1
CUST_000541,67,Male,95797,83,12,50,300,116,Health,Phone,7,1,1,1,0,1,0
CUST_000542,64,Female,68574,48,11,10,91,332,Clothing,Phone,8,0,1,0,1,0,0
CUST_000543,47,Male,104616,89,4,37,615,48,Beauty,Phone,10,1,1,1,0,1,0
CUST_000544,58,Male,90446,71,1,10,636,139,Garden,SMS,9,1,1,1,0,1,0
CUST_000545,23,Female,28592,52,11,38,43,29,Automotive,SMS,10,0,1,0,0,0,0
CUST_000546,29,Male,71749,63,4,20,222,139,Clothing,Email,10,1,1,0,1,1,1
CUST_000547,62,Male,69548,60,11,38,236,129,Automotive,Email,7,0,1,0,0,1,1
CUST_000548,49,Male,106625,94,9,48,576,173,Clothing,Email,10,1,1,1,1,1,1
CUST_000549,29,Female,40042,26,5,9,58,357,Books,SMS,6,0,0,0,0,0,0
CUST_000550,58,Male,78426,76,4,25,277,108,Health,SMS,7,1,1,0,0,1,0
CUST_000551,69,Male,108107,81,13,57,551,168,Beauty,Email,10,1,1,1,0,1,1
CUST_000552,68,Female,62509,56,7,25,290,74,Electronics,Phone,9,1,1,0,1,1,0
CUST_000553,57,Male,110165,78,5,15,357,42,Home,Phone,5,1,1,1,0,0,0
CUST_000554,46,Female,93453,61,6,27,117,171,Beauty,App,8,1,1,1,0,0,1
CUST_000555,28,Female,42961,21,12,16,67,118,Beauty,App,7,0,1,0,0,0,1
CUST_000556,50,Female,78739,80,9,80,393,171,Books,SMS,10,1,1,0,0,1,0
CUST_000557,48,Male,63274,75,3,19,112,103,Garden,Email,8,1,1,0,0,0,1
CUST_000558,56,Male,116471,93,7,70,484,51,Electronics,Phone,10,1,1,1,1,1,0
CUST_000559,50,Female,65486,71,10,58,361,15,Beauty,Email,8,1,1,0,0,1,1
CUST_000560,42,Female,46597,38,11,12,108,115,Toys,Email,6,0,1,0,0,0,1
CUST_000561,44,Female,82831,60,13,33,312,36,Garden,Phone,7,1,1,1,0,1,0
CUST_000562,51,Female,48665,57,12,12,31,105,Sports,Email,6,0,1,0,0,0,1
CUST_000563,66,Male,66117,51,12,19,383,126,Electronics,Email,9,0,1,0,1,1,1
CUST_000564,32,Male,86853,50,4,9,106,328,Health,Email,7,0,0,0,0,0,0
CUST_000565,62,Male,43728,27,8,16,47,154,Beauty,SMS,10,0,1,0,0,0,0
CUST_000566,58,Female,55674,63,0,2,183,298,Electronics,Phone,5,0,0,0,0,0,0
CUST_000567,40,Male,51932,57,11,23,282,13,Sports,App,7,1,1,0,0,1,1
CUST_000568,29,Male,74240,60,10,37,261,176,Sports,SMS,9,1,1,0,0,1,0
CUST_000569,70,Male,41690,28,9,12,154,106,Beauty,Phone,5,0,1,0,0,0,0
CUST_000570,30,Male,62351,69,2,4,167,9,Health,App,5,0,1,0,0,0,1
CUST_000571,46,Female,67571,59,0,5,160,114,Books,Phone,4,0,0,0,0,0,0
CUST_000572,31,Male,40151,47,3,3,34,248,Automotive,Email,4,0,0,0,0,0,0
CUST_000573,50,Male,101483,67,8,11,133,78,Electronics,Phone,5,1,1,1,1,0,0
CUST_000574,30,Male,78948,72,0,0,174,464,Garden,App,5,0,0,0,0,0,0
CUST_000575,64,Male,106179,96,2,4,792,8,Toys,Phone,8,1,1,1,0,1,0
CUST_000576,66,Male,52934,53,15,21,194,113,Clothing,Phone,9,1,1,0,1,0,0
CUST_000577,50,Male,93422,57,10,13,338,29,Toys,Phone,8,1,1,1,0,1,0
CUST_000578,53,Male,50780,60,15,13,297,73,Health,SMS,7,1,1,0,0,1,0
CUST_000579,32,Female,54044,67,6,37,135,122,Beauty,Email,7,1,1,0,0,0,1
CUST_000580,24,Female,53708,73,2,4,173,203,Automotive,Email,7,1,0,0,0,0,0
CUST_000581,28,Male,58836,52,10,16,306,32,Home,SMS,10,1,1,0,0,1,0
CUST_000582,55,Female,92459,72,15,62,614,125,Toys,Email,8,1,1,1,0,1,1
CUST_000583,34,Female,67589,54,4,10,150,28,Clothing,App,5,0,1,0,1,0,1
CUST_000584,61,Female,60019,59,3,34,139,170,Toys,Email,8,0,1,0,0,0,1
CUST_000585,49,Female,116098,81,0,0,640,301,Automotive,App,5,1,0,1,0,0,0
CUST_000586,20,Male,36591,55,9,38,72,126,Automotive,App,9,0,1,0,0,0,1
CUST_000587,25,Female,78258,85,15,50,387,41,Toys,App,10,1,1,0,0,1,1
CUST_000588,42,Female,145462,78,10,23,228,152,Electronics,Email,9,1,1,1,1,1,1
CUST_000589,19,Female,49941,26,13,12,121,106,Beauty,App,6,0,1,0,0,0,1
CUST_000590,55,Male,48585,39,3,11,73,6,Toys,Email,5,0,1,0,0,0,1
CUST_000591,54,Female,74946,51,15,28,111,82,Automotive,SMS,10,1,1,0,0,0,0
CUST_000592,49,Male,135552,73,10,51,714,171,Beauty,Email,9,1,1,1,0,1,1
CUST_000593,49,Male,115232,73,9,36,248,77,Garden,App,8,1,1,1,0,1,1
CUST_000594,63,Male,117576,81,8,24,780,136,Health,Email,8,1,1,1,0,1,1
CUST_000595,70,Female,106144,79,13,62,752,81,Home,Email,10,1,1,1,0,1,1
